"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","MEX","Mexico","2018","2018",91.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2005","2005",105.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2006","2006",108.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2007","2007",106,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2008","2008",108,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2009","2009",110.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2010","2010",107.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2011","2011",107,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2012","2012",111.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2013","2013",111.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2014","2014",108.5,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2015","2015",107.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2016","2016",107.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2017","2017",102.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2018","2018",106.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2005","2005",92.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2006","2006",93.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2007","2007",94.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2008","2008",94.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2009","2009",92,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2010","2010",90.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2011","2011",100.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2012","2012",91.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2013","2013",92.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2014","2014",91.7,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2015","2015",91.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2016","2016",96,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2017","2017",92.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2018","2018",94,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2005","2005",105.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2006","2006",105,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2007","2007",107.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2008","2008",109.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2009","2009",109.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2010","2010",110,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2011","2011",109.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2012","2012",111,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2013","2013",110.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2014","2014",111.2,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2015","2015",112.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2016","2016",112.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2017","2017",113.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","NOR","Norway","2018","2018",113.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2005","2005",98.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2006","2006",98.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2007","2007",99.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2008","2008",98,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2009","2009",100.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2010","2010",101.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2011","2011",102.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2012","2012",101.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2013","2013",101.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2014","2014",100.4,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2015","2015",100.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2016","2016",103.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2017","2017",105.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","POL","Poland","2018","2018",105.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2005","2005",113.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2006","2006",113.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2007","2007",117.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2008","2008",114.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2009","2009",114.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2010","2010",114,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2011","2011",111.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2012","2012",110.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2013","2013",110.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2014","2014",111.1,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2015","2015",112.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2016","2016",113.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2017","2017",114.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","PRT","Portugal","2018","2018",117,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2005","2005",74.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2006","2006",73.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2007","2007",71.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2008","2008",73.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2009","2009",72.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2010","2010",73.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2011","2011",74.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2012","2012",69.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2013","2013",72.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2014","2014",71.6,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2015","2015",68,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2016","2016",70,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2017","2017",68.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2018","2018",70.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2005","2005",108.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2006","2006",110.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2007","2007",111.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2008","2008",108.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2009","2009",108,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2010","2010",107,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2011","2011",105.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2012","2012",104.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2013","2013",104.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2014","2014",104.8,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2015","2015",105.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2016","2016",107.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2017","2017",107.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","ESP","Spain","2018","2018",107.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2005","2005",108,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2006","2006",107.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2007","2007",107.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2008","2008",108.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2009","2009",107.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2010","2010",108.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2011","2011",106.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2012","2012",105.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2013","2013",107.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2014","2014",108.1,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2015","2015",107.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2016","2016",106.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2017","2017",106.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","SWE","Sweden","2018","2018",105.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2005","2005",91.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2006","2006",92.2,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2007","2007",94,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2008","2008",93.4,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2009","2009",94.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2010","2010",94.8,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2011","2011",95.6,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2012","2012",92.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2013","2013",93.1,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2014","2014",97,"B","Break"
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2015","2015",97.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2016","2016",96.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2017","2017",96.9,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2018","2018",95.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","TUR","Turkey","2005","2005",103.3,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","TUR","Turkey","2006","2006",103,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","TUR","Turkey","2007","2007",102.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","TUR","Turkey","2008","2008",100.5,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","TUR","Turkey","2009","2009",100.7,,
"FOODPROT","Total protein supply","PROPERQT","Grams per capita per day","TUR","Turkey","2010","2010",103.5,,
